seed,neuron,frequency,single_fve,sum_fve,phase,amplitude
0,300,24,0.0007542526952,1.779737289e-05,-0.8996866054,0.6380045678
0,300,34,1.244446495e-05,5.562918678e-08,-2.909208848,0.03566951413
0,300,50,0.0001590015722,3.715866388e-05,2.128560347,0.9218831624
0,301,5,0.5853162893,0.3466611066,-2.983009499,12.80014869
0,301,17,0.0005577645943,8.218248048e-08,2.580003331,0.006232353485
0,301,24,0.1563200762,0.04185034064,-2.895861571,4.447459004
0,301,34,6.400121342e-05,1.196898736e-07,0.7565872173,0.00752126965
0,301,50,0.05384700238,0.02754222626,1.32519243,3.607962174
0,302,5,0.01602335183,0.007950922229,-1.777163281,3.585431474
0,302,17,0.0006598736777,4.745742894e-07,2.623033267,0.02770031941
0,302,24,0.3224371723,0.1476292178,0.1400106578,15.44965668
0,302,34,0.00014559075,3.128820773e-08,1.516318444,0.007112512079
0,302,50,0.4824417566,0.2986692741,1.402345058,21.9749526
0,303,5,0.0001369930242,3.16334305e-05,0.6840356479,1.157823368
0,303,17,3.312898917e-05,1.970360291e-08,1.244006078,0.0288962834
0,303,24,0.00484439643,0.0002315934578,-3.141093908,3.132797389
0,303,34,5.876343649e-07,1.872625315e-08,1.461188085,0.02817050352
0,303,50,0.9760669766,0.1276879846,1.752447208,73.56041671
0,304,5,0.0003437545391,0.0001048598686,-2.370361655,1.816560076
0,304,17,6.938762286e-05,2.442671435e-09,-2.839392992,0.008767537612
0,304,24,0.002885337773,0.0003480924929,0.3751784499,3.309729031
0,304,34,5.480680124e-07,1.105534418e-07,1.763534832,0.05898359578
0,304,50,0.9613253341,0.18997137,-2.251455441,77.31952693
0,305,5,0.000315942356,0.0001145810006,-2.584310929,1.988232607
0,305,17,5.579134531e-05,4.271997606e-08,-1.059024518,0.03839073148
0,305,24,0.002728289382,0.0004301125213,-0.2489609941,3.852138821
0,305,34,2.480574314e-06,1.80440572e-07,2.253817453,0.07890017824
0,305,50,0.9650597969,0.1843287546,-1.707877363,79.74572874
0,306,5,0.9706590365,0.146049237,2.414429857,54.07341332
0,306,17,8.424181168e-05,1.773144966e-08,-2.194564735,0.01884110024
0,306,24,0.0003375388772,1.978908435e-05,-0.6109726327,0.6294293477
0,306,34,2.915805161e-06,2.46211518e-08,-2.709751398,0.02220180692
0,306,50,0.001264437706,3.964962853e-05,-2.289422443,0.8909507545
0,307,5,0.0001475618946,2.868388851e-05,-2.597494397,0.6007743285
0,307,17,0.9727726862,0.08458529397,-0.6158938579,32.62419357
0,307,24,0.0002666838408,3.321280342e-05,1.227427902,0.6464651554
0,307,34,0.005174177137,0.002047556354,1.929747599,5.075867602
0,307,50,0.0003908283671,8.932974581e-05,-2.362985988,1.060206354
0,308,5,0.0001932720039,5.780848734e-05,0.7402048251,1.612595016
0,308,17,0.0001396633445,6.978847134e-08,-2.540863583,0.05603009427
0,308,24,0.002968235754,0.0001767200757,1.04932232,2.81950231
0,308,34,1.708607254e-05,1.434109885e-09,1.780252105,0.008031944982
0,308,50,0.9778374337,0.1351783863,1.828226545,77.97998356
0,309,5,0.0001681914478,3.582457404e-05,-2.47779122,0.7752189794
0,309,17,0.9721688292,0.08396730115,0.3233924403,37.53089978
0,309,24,0.0009729487981,1.150797837e-05,2.886705033,0.4393730327
0,309,34,0.005578816629,0.002023760608,-2.513990634,5.826576439
0,309,50,9.83664001e-05,2.707745828e-05,-1.418062964,0.6739657501
0,310,5,0.0001637216032,3.393055296e-05,0.2282580915,0.6770911132
0,310,17,0.9733391412,0.08483078016,-2.130761037,33.85543323
0,310,24,0.0003258172941,1.927539638e-05,-0.2316963985,0.5103325906
0,310,34,0.005944741157,0.001988644128,-1.119402545,5.183584484
0,310,50,0.0002162240463,5.994328169e-05,2.667039387,0.8999572974
0,311,5,0.0002298112654,1.714403758e-05,0.8503725552,0.8560683769
0,311,17,0.0001359555608,1.686817744e-08,1.945432584,0.02685257758
0,311,24,0.003455075988,3.89297974e-05,-2.633627419,1.290009686
0,311,34,1.438694626e-05,1.933920878e-08,-0.3879185334,0.02875221124
0,311,50,0.9793956482,0.1290909421,-0.3032467506,74.28477029
0,312,5,0.9771138849,0.1819904034,-0.4750875469,83.29835611
0,312,17,1.671333745e-05,1.945210421e-09,-0.9750713386,0.008611830646
0,312,24,0.0006822836032,0.0001842550899,0.09228589403,2.650464147
0,312,34,5.354221298e-06,8.241442534e-07,-2.354059531,0.1772612487
0,312,50,0.0002969391514,8.541021616e-06,0.3870445374,0.5706464205
0,313,5,0.000102140684,6.460519602e-05,-1.48496807,1.067452973
0,313,17,0.0004676468332,5.958245904e-05,-1.78011121,1.025118895
0,313,24,0.9777787546,0.1499085135,-1.879521084,51.41953866
0,313,34,8.860038997e-05,8.331068034e-07,-1.831958299,0.1212175124
0,313,50,0.0001434965394,3.790841344e-05,2.18880665,0.8176789755
0,314,5,3.686550804e-05,1.822047709e-05,-0.706277886,0.5734356573
0,314,17,0.006584309184,0.0002221116004,1.899401702,2.002121563
0,314,24,0.9403835766,0.1909851487,2.341716914,58.70899162
0,314,34,1.543797453e-05,8.895582566e-06,0.6589425931,0.4006747918
0,314,50,8.39680688e-06,4.381156035e-07,-2.543122073,0.08891994448
0,315,5,5.399346272e-05,2.129038231e-05,2.06311985,0.3829333976
0,315,17,0.003819762991,0.000234654293,2.03712343,1.271293326
0,315,24,0.9513202715,0.1579671647,-1.667529838,32.98488138
0,315,34,0.0001249069877,1.36708288e-05,0.9957954789,0.3068519852
0,315,50,0.0003356198584,2.660579305e-05,-0.03551654327,0.4280747575
0,316,5,0.596746699,0.2798617877,-2.447374647,15.32936442
0,316,17,0.0007778798288,4.119108002e-07,2.623271265,0.01859747298
0,316,24,0.1447972219,0.07178747444,0.1703528937,7.763841919
0,316,34,0.0001156227876,7.17498017e-08,1.41004534,0.007761804491
0,316,50,0.06536785847,0.05906118399,2.601403912,7.042119998
0,317,5,0.9820896372,0.1072647681,-1.926146941,60.39254263
0,317,17,7.987085444e-05,2.45011062e-08,-1.394044442,0.02886340823
0,317,24,0.00196212357,0.0001642603406,-2.974908978,2.363312353
0,317,34,1.901895445e-05,1.401362944e-07,-1.23470893,0.0690287613
0,317,50,0.001661353743,0.0006416163686,-2.266267767,4.670813029
0,318,5,0.0001481982536,6.626780766e-05,-2.374293083,1.760239417
0,318,17,9.846792988e-05,5.24825151e-08,0.2597943413,0.04953677852
0,318,24,0.001171349763,0.0002713852903,0.679060475,3.562161394
0,318,34,5.491708862e-07,5.329855889e-08,-1.462298396,0.04992041346
0,318,50,0.9662645254,0.1764104444,-2.172852955,90.82022793
0,319,5,0.9651842646,0.1669639741,0.8411806502,76.50509884
0,319,17,1.775343994e-05,3.036002676e-08,-1.926165101,0.03262346368
0,319,24,0.0006843822306,0.0001442276012,0.3095406383,2.248553287
0,319,34,1.946032272e-05,3.265100531e-07,-1.473842028,0.1069860794
0,319,50,4.453725808e-05,1.771981965e-05,1.338140466,0.7881495693
0,320,5,3.665020744e-05,1.041420209e-05,-2.732525354,0.6066159633
0,320,17,0.0001082143761,5.220650308e-10,2.600229493,0.004294999685
0,320,24,0.002309369824,0.0001276586739,0.6609448022,2.123860553
0,320,34,5.298329859e-06,1.298809108e-09,-0.5100433439,0.006774441504
0,320,50,0.9703913926,0.1747862289,-1.103118645,78.587675
0,321,5,0.0002498609132,7.11693689e-05,-1.816567426,0.8061541344
0,321,17,0.0008787607526,2.832277824e-05,-3.015796195,0.5085567866
0,321,24,0.9808211792,0.1279848061,-1.578625614,34.18619265
0,321,34,0.0001254829328,1.696464305e-06,1.992697232,0.1244640393
0,321,50,6.599412732e-05,4.312731616e-05,-0.6718096121,0.6275491484
0,322,5,0.0002067305315,2.101358341e-05,2.28660608,0.3631518549
0,322,17,0.002039068618,0.0002091774834,-2.419739244,1.145765324
0,322,24,0.9500987064,0.1918279387,-2.143623882,34.69717669
0,322,34,2.263250572e-05,6.267594408e-06,-1.829670397,0.1983301087
0,322,50,0.0003709498136,0.0001686934639,0.3852926354,1.028933568
0,323,5,0.9705318087,0.1309450729,-1.060142866,55.78041817
0,323,17,9.054643957e-06,6.19801751e-08,0.8047755605,0.03837634274
0,323,24,0.0005686713706,1.618679421e-05,0.3877185775,0.6201797869
0,323,34,2.185394758e-06,3.867417266e-08,0.2432316917,0.03031431092
0,323,50,0.0009576484341,0.0002088537805,-2.356635811,2.227708466
0,324,5,0.000256163334,0.0001294541636,0.270743763,0.689340423
0,324,17,0.004607729397,0.0002506704847,-2.710842512,0.9592401209
0,324,24,0.9447916662,0.14918073,1.844697058,23.4008751
0,324,34,1.438759249e-05,9.93027808e-06,-2.331963148,0.1909222043
0,324,50,5.804325378e-05,2.893880842e-05,-1.767950513,0.3259237864
0,325,5,0.0001591212254,5.381514474e-05,-2.69701879,0.7155266803
0,325,17,0.9739533037,0.08463244157,-1.636883448,28.37540121
0,325,24,0.0002338519017,4.339539658e-05,1.276407319,0.6425329543
0,325,34,0.004810487556,0.001801902028,-0.08713583947,4.140370093
0,325,50,0.0001264839689,2.851903919e-05,-1.226241911,0.5208840042
0,326,5,0.0001849943954,5.276368105e-05,-2.262298382,1.552234134
0,326,17,4.053439836e-05,1.474535535e-08,1.220786174,0.02594880174
0,326,24,0.001738844258,0.0001207176157,0.6283310365,2.347875213
0,326,34,3.604493239e-06,1.348991143e-07,0.33095851,0.07848636855
0,326,50,0.9654278427,0.1684812927,-2.193329512,87.71331588
0,327,5,0.000153285335,5.318496688e-05,-2.417424665,0.8183542105
0,327,17,0.9737852195,0.0839512863,-1.663256969,32.51326262
0,327,24,0.0001427673789,4.634664204e-05,1.176104188,0.7639343028
0,327,34,0.004509212396,0.001735729932,-0.137978469,4.675068204
0,327,50,0.0002873798636,2.555033242e-05,-1.46344362,0.5672116628
0,328,5,0.0003555962238,0.0001067803192,-2.376054807,1.949882139
0,328,17,6.520052594e-05,2.168188252e-08,1.412024553,0.02778505413
0,328,24,0.002857574198,0.0002994864861,0.3762982978,3.265512638
0,328,34,4.303555982e-07,4.800996431e-08,1.671602341,0.04134551875
0,328,50,0.9612644424,0.1910174865,-2.170992937,82.47063088
0,329,5,0.0001794256603,8.930322193e-05,0.9018275457,1.883751579
0,329,17,5.462080214e-05,1.447104981e-08,1.154769251,0.02397949786
0,329,24,0.0031932807,0.0003684500922,0.5228750052,3.826303369
0,329,34,2.200444539e-05,5.844804434e-09,2.426860951,0.01523965227
0,329,50,0.9777075462,0.1221400508,1.606278472,69.66571735
0,330,5,0.0002238659591,0.0001060463979,-2.034652444,1.908926804
0,330,17,7.091220951e-05,5.064904833e-08,-0.6111754532,0.04171833433
0,330,24,0.002247427372,0.0002021235096,0.005465011455,2.635419353
0,330,34,3.44676017e-06,1.07194952e-07,-2.988049846,0.06069158541
0,330,50,0.9628810223,0.1905484802,-2.873105505,80.91779878
0,331,5,0.1099619705,0.08052681232,-0.3021697247,3.915354269
0,331,17,0.003415552453,2.820848087e-07,2.279152282,0.007328087719
0,331,24,0.2318094993,0.0977964992,0.3596424405,4.314817828
0,331,34,0.0002984335672,8.05640602e-09,2.812196837,0.001238430054
0,331,50,0.4793632707,0.2401885514,0.666097041,6.76202795
0,332,5,0.000291737964,6.609706381e-05,-3.137403669,0.885229529
0,332,17,0.9712186239,0.07949906212,1.135687639,30.70052564
0,332,24,0.0006017523016,2.531073948e-05,-1.408949882,0.5477939426
0,332,34,0.002442707049,0.001213634575,-0.8883740674,3.793226526
0,332,50,0.000265191982,7.212592263e-06,-3.056876169,0.2924223073
0,333,5,0.969201319,0.133171326,-0.9801694059,49.06625615
0,333,17,6.518172528e-05,1.22125526e-07,1.248060693,0.04698733172
0,333,24,0.0004551049347,6.075748073e-05,0.2024534764,1.048038987
0,333,34,2.159532671e-06,4.560864767e-08,0.3290702668,0.02871449332
0,333,50,0.002138726931,0.0002959362057,-1.976732045,2.313005207
0,334,5,0.000353344971,2.769511859e-05,-2.940242506,0.7939006711
0,334,17,4.125188933e-05,1.069954141e-07,1.908889495,0.04934545256
0,334,24,0.003112088882,0.001048587904,0.1793405272,4.885027087
0,334,34,6.908379535e-06,9.944306161e-09,3.007180422,0.01504360071
0,334,50,0.9701696634,0.1779067987,-1.262220145,63.62983938
0,335,5,0.0183469079,0.005115593333,0.6375496437,2.095364227
0,335,17,0.0002401449147,1.391762658e-08,2.229656018,0.003456162141
0,335,24,0.03538761169,0.006229643453,-3.097481987,2.31229433
0,335,34,3.747751868e-05,1.241101901e-08,-1.596704378,0.003263737633
0,335,50,0.7606725793,0.3807417175,0.821328042,18.07701636
0,336,5,0.9669419565,0.1677814834,1.191802896,57.00801271
0,336,17,3.556017841e-05,5.96997888e-08,-0.9442791863,0.03400558765
0,336,24,0.0006785769994,0.0002803515147,0.211002455,2.330318808
0,336,34,1.036923207e-05,9.556294099e-07,-0.5618249788,0.1360531622
0,336,50,0.0002247986123,4.869350798e-05,-0.05819827352,0.971179303
0,337,5,2.539793784e-05,1.495764154e-05,1.720172509,0.3296624384
0,337,17,0.004377896041,0.0002210818066,2.539938551,1.26740206
0,337,24,0.95024966,0.1709212428,-1.815654093,35.24000222
0,337,34,5.843602724e-05,9.574650891e-06,1.736726345,0.2637541976
0,337,50,1.484535287e-05,8.097232697e-06,1.620011542,0.2425527574
0,338,5,0.0004578493174,0.0001546810166,0.4543760754,0.8122970728
0,338,17,0.001613191176,0.0002199853872,-2.310311888,0.9687089137
0,338,24,0.9493730933,0.1360269931,1.689237286,24.08845403
0,338,34,2.18348107e-05,8.319956601e-06,-1.454209878,0.1883895938
0,338,50,0.0003090912443,3.747010485e-05,-1.361507537,0.399796358
0,339,5,6.004933006e-05,2.778533344e-05,-1.002468664,0.3370540273
0,339,17,0.00299937751,1.300674653e-05,1.911838658,0.2306088939
0,339,24,0.9795686431,0.1116301397,-1.219100803,21.36399405
0,339,34,9.589998984e-05,1.828465781e-06,-0.1286217632,0.08646396213
0,339,50,6.883375095e-05,1.745542474e-05,-1.167112717,0.2671510741
0,340,5,0.1161380469,0.05727622596,-2.242596943,5.320469886
0,340,17,0.002461499398,1.866155243e-07,0.493517725,0.009603657809
0,340,24,0.3286511362,0.1284672366,-3.057244352,7.968177202
0,340,34,3.012795622e-05,1.009914737e-06,1.088410816,0.0223411306
0,340,50,0.40603994,0.2080602504,1.067951029,10.14045287
0,341,5,0.0002235645324,0.0001081971381,-2.386976613,1.724698993
0,341,17,1.250299209e-05,7.220524381e-08,1.533050222,0.0445543172
0,341,24,0.002781247391,0.0001447161983,-0.0005666534478,1.994637573
0,341,34,3.772540617e-06,1.072351779e-07,0.1368627167,0.05429677827
0,341,50,0.96434078,0.1895143774,-3.061695159,72.1816
0,342,5,0.0002883836644,4.552220994e-05,3.12906125,0.7950054304
0,342,17,0.001497237237,0.0001905910239,-1.808421765,1.626708171
0,342,24,0.9495040897,0.1971394551,-2.296036992,52.31728551
0,342,34,5.206238367e-05,5.128073353e-06,-0.6832995515,0.2668305436
0,342,50,0.0004644397449,0.0001168258572,0.7709465214,1.27358494
0,343,5,0.0001572220756,7.894362474e-05,-1.913991597,1.665297716
0,343,17,5.117806935e-05,2.152579158e-08,-1.278805538,0.02749874794
0,343,24,0.002935332938,0.001078200891,0.2984683666,6.154364267
0,343,34,1.866467425e-06,1.349320202e-07,-2.897453739,0.06884792663
0,343,50,0.9692431212,0.1784413811,2.788817134,79.17373672
0,344,5,0.0001805357342,3.965555854e-05,-2.638774735,0.6848361838
0,344,17,0.9723690497,0.08434029121,2.301280937,31.58291497
0,344,24,0.0006954936849,3.726069565e-05,0.6401064142,0.6638349938
0,344,34,0.004918940087,0.001855127395,1.429261364,4.684050108
0,344,50,0.0003517776506,0.0001887003407,-1.9826509,1.493898204
0,345,5,0.0001917518295,9.223550628e-05,0.7426516371,1.993990228
0,345,17,2.630572497e-05,1.69988597e-09,0.4128532079,0.008560198832
0,345,24,0.002302432626,0.0002461562745,0.2400067069,3.25746241
0,345,34,2.281686166e-05,1.616712016e-08,-2.473583908,0.02639917109
0,345,50,0.9784814762,0.1158533555,1.455894892,70.66888937
0,346,5,0.0002187035934,8.065781065e-05,-2.475565272,1.424020437
0,346,17,0.001175845399,9.750138761e-05,-0.9578050006,1.565663422
0,346,24,0.9676424078,0.1633755633,2.508565572,64.08945172
0,346,34,4.75612086e-05,1.633092454e-06,1.169251942,0.2026275033
0,346,50,0.0001515905628,7.370176376e-05,0.507060655,1.361231366
0,347,5,0.0002176596443,9.526232414e-05,-2.492689487,1.548172458
0,347,17,7.691947119e-05,4.308426585e-08,0.09979127017,0.03292441743
0,347,24,0.002981806447,0.0002927240662,-0.3288554681,2.713863283
0,347,34,1.425566909e-06,1.282888884e-07,2.090916857,0.05681372592
0,347,50,0.9646688866,0.1788341858,-1.753047268,67.0786049
0,348,5,0.01419001825,0.006029206196,2.723693069,3.141099195
0,348,17,0.0001919272899,2.876876288e-08,2.567073673,0.006861391125
0,348,24,0.0595493382,0.01444526402,-2.728608282,4.861992953
0,348,34,2.023917765e-05,1.241314664e-08,2.272369734,0.004507051556
0,348,50,0.7096217678,0.4429730752,1.416426636,26.92404129
0,349,5,0.0002348788478,8.901785553e-05,-2.137159365,1.94694635
0,349,17,2.651382512e-05,7.893368347e-11,1.381017876,0.00183335516
0,349,24,0.001928536828,0.0002302231967,-0.1375478639,3.131049692
0,349,34,3.039791518e-06,7.204186378e-08,2.273707542,0.05538700608
0,349,50,0.9640336174,0.1829944658,-2.685978025,88.27432354
0,350,5,0.9674571085,0.1718420465,0.307543832,75.82837488
0,350,17,4.09083065e-05,2.546663331e-08,0.3634459618,0.0291912571
0,350,24,0.0007254460688,0.0002608090667,0.115787852,2.954121632
0,350,34,7.682586687e-06,6.151802305e-07,-2.366008258,0.1434723512
0,350,50,0.0001468703821,8.592533438e-05,0.583291673,1.695616546
0,351,5,0.0001950220595,6.889432662e-05,-2.318472495,0.9301306003
0,351,17,0.9723323751,0.08432321074,1.350442852,32.540616
0,351,24,0.000749306073,5.095103077e-05,2.141109174,0.7998870944
0,351,34,0.005274017743,0.001932010765,-0.4757958693,4.925575422
0,351,50,6.950385174e-05,3.17272938e-05,-3.065213804,0.6312025107
0,352,5,0.0001458656721,6.657044675e-05,0.4241039262,0.7213268576
0,352,17,0.9724455081,0.07920088659,-2.764119134,24.88034446
0,352,24,0.000256856707,4.667839341e-05,0.7997413385,0.6040172158
0,352,34,0.002706084039,0.001313269263,-2.405283182,3.203821098
0,352,50,0.0005168169348,1.954908433e-05,2.865794577,0.3908900153
0,353,5,0.002220671562,0.0008483852787,0.8566524841,1.953259954
0,353,17,0.002883707104,2.202620849e-07,2.769922308,0.03147265326
0,353,24,0.9461618544,0.3487876397,0.1637386592,39.60445373
0,353,34,8.147695672e-05,1.916620467e-08,1.384566266,0.009283923327
0,353,50,0.01292638011,0.006074810147,-2.219774268,5.226727269
0,354,5,0.01031648578,0.006711523572,-0.1348048263,4.432535708
0,354,17,0.00353343077,3.112230904e-07,2.497010634,0.03018405534
0,354,24,0.8882358109,0.332682018,0.250194042,31.20731082
0,354,34,0.0001709199094,2.756256217e-08,1.733841152,0.008982587909
0,354,50,0.04173577982,0.03540946285,-0.5139679351,10.18125588
0,355,5,0.01977173404,0.009922889437,-1.835931152,3.396336205
0,355,17,0.0007026580296,6.174083077e-08,1.589533911,0.008471841715
0,355,24,0.09202317422,0.02664718586,-3.053589149,5.565667712
0,355,34,6.490451816e-06,1.848722918e-08,-0.1412571248,0.0046358301
0,355,50,0.6781775464,0.419295574,1.407142461,22.07759375
0,356,5,0.9571315997,0.1841935555,0.4284414744,56.0349436
0,356,17,0.0003195176269,7.363946354e-08,0.292349733,0.03543047964
0,356,24,0.001475685666,0.0001445642195,0.1530029894,1.569828219
0,356,34,2.879581363e-05,8.878855409e-08,-0.8574794491,0.0389045338
0,356,50,0.001141998537,0.0004614057192,0.7784386482,2.80455015
0,357,5,9.627167922e-05,4.364877507e-05,-1.753221455,0.7821621932
0,357,17,0.00246630711,0.0002096721064,0.9380517104,1.714277476
0,357,24,0.9467876915,0.2020187616,2.554992852,53.21163972
0,357,34,5.620268906e-05,7.342580045e-06,-1.342857266,0.3208005724
0,357,50,0.0003178154465,1.206114582e-05,0.8160069883,0.4111545245
0,358,5,0.9612654856,0.1787672355,0.8501859518,69.37069464
0,358,17,4.216510252e-05,2.110199698e-08,-2.901866172,0.02383383122
0,358,24,0.001013302979,0.0002449935427,0.1501216941,2.568085035
0,358,34,2.058175454e-05,3.279188946e-07,-1.750548558,0.09395400593
0,358,50,0.0007748586709,0.0002619018742,0.7777141577,2.655225342
0,359,5,0.0007262726535,0.0001578095818,-1.427386773,1.720931051
0,359,17,0.002541748305,0.0001024271827,-0.9040240919,1.3864506
0,359,24,0.945765013,0.2170577392,3.004521242,63.82405952
0,359,34,2.764514363e-05,5.952293099e-07,3.002904849,0.1056912272
0,359,50,4.739335852e-05,1.694731813e-05,0.8302351063,0.5639586695
0,360,5,0.9709841017,0.1186095786,3.021482261,54.34061695
0,360,17,0.0005883913897,3.330962821e-07,1.90166624,0.09106459827
0,360,24,0.0003007994232,1.08210593e-05,-2.265113097,0.5190384987
0,360,34,2.982767555e-06,5.613843457e-08,-2.575458329,0.03738478027
0,360,50,0.000937583701,0.0001629896942,-3.118921536,2.014395562
0,361,5,0.0002473216148,4.404401921e-05,2.470711223,0.7773548696
0,361,17,0.9727955927,0.08421021417,1.24999473,33.99055358
0,361,24,0.0002091952982,7.344824794e-05,-1.308033475,1.003844796
0,361,34,0.003527183093,0.001593351186,-0.6444521869,4.675538158
0,361,50,0.0004763047839,1.52122788e-05,1.147971091,0.4568493275
0,362,5,6.338888664e-05,2.579739074e-06,1.410222125,0.310281676
0,362,17,2.928955569e-05,5.132503221e-08,0.4339440534,0.0437655966
0,362,24,0.00277506833,7.180655684e-05,-2.464037964,1.637006067
0,362,34,7.626017254e-06,2.968775665e-09,0.1584390695,0.01052584398
0,362,50,0.9790076152,0.1424209813,-0.5269173906,72.90464921
0,363,5,0.04834297172,0.03552437672,-0.3926293475,4.360526657
0,363,17,0.0007269940468,2.942000452e-07,2.655870129,0.01254865212
0,363,24,0.2499673091,0.1085903471,0.0866943303,7.623796985
0,363,34,0.0001482713498,1.368016225e-08,1.832818947,0.002705959776
0,363,50,0.5068984533,0.3333756118,1.498618865,13.35803648
0,364,5,0.0002239592378,0.0001084370947,-2.345340975,2.055594024
0,364,17,5.720828729e-06,3.648142105e-08,-0.7627699314,0.0377037271
0,364,24,0.003039207465,0.0001007676552,0.2666759867,1.981568028
0,364,34,2.139705939e-07,2.043237977e-08,1.8243946,0.02821680819
0,364,50,0.9625052741,0.1834494365,-2.046629538,84.54863508
0,365,5,0.0002050653451,2.53109776e-05,-3.027241829,0.6320561318
0,365,17,0.973710863,0.08670234988,-2.419397216,36.9927505
0,365,24,0.0003940643613,4.500403567e-06,-0.5898756852,0.2665182294
0,365,34,0.006731075144,0.002187791705,-1.692165682,5.876302914
0,365,50,0.0001721868624,3.057471804e-05,3.014192193,0.6946761993
0,366,5,0.000280976994,2.604092516e-05,-3.007140158,1.100099797
0,366,17,5.417170502e-05,7.809235538e-09,1.980298419,0.01905057729
0,366,24,0.00238502656,0.0006460373825,0.3951378038,5.4793962
0,366,34,1.214687581e-05,6.631699408e-09,-2.367285171,0.01755562503
0,366,50,0.9733158843,0.1720446416,-1.10890817,89.41789774
0,367,5,0.9715650076,0.1165098124,3.062189945,54.55787822
0,367,17,0.000538815807,2.361618526e-07,1.981228151,0.07767496999
0,367,24,0.000237230687,6.896544362e-06,-2.211454395,0.4197512399
0,367,34,9.691908067e-06,4.314309473e-08,-2.616722841,0.03319952483
0,367,50,0.001192319385,0.0001105965522,-2.817532314,1.680919884
0,368,5,9.318996169e-05,3.788379555e-05,-2.551743402,0.8101368276
0,368,17,0.9742441324,0.0896648608,3.138127764,39.41329756
0,368,24,8.387921033e-05,7.591455586e-05,-1.692878095,1.146817102
0,368,34,0.008104884454,0.002445062441,-3.116650332,6.508435573
0,368,50,0.0002608488888,5.082530553e-05,0.7317495695,0.9383646353
0,369,5,0.9662351097,0.1774444257,0.2991267959,78.45599308
0,369,17,1.68572156e-05,1.712305493e-08,0.5675453617,0.02437168569
0,369,24,0.000904202377,0.0002813930477,0.09920926351,3.12429206
0,369,34,7.437756258e-06,6.319129183e-07,-2.55266284,0.1480551643
0,369,50,0.0004629994142,0.0002539186099,0.6673982253,2.967851792
0,370,5,0.0005446504959,0.000212996451,-0.07336371155,1.569670975
0,370,17,0.9709022271,0.07679672671,-0.838239276,29.80532068
0,370,24,0.0004226090958,4.410055113e-05,-0.1876281449,0.7142404669
0,370,34,0.002824595343,0.001337046984,1.511953551,3.932744917
0,370,50,0.0006371838859,6.593748549e-05,-1.679929424,0.8733506237
0,371,5,0.000168720236,5.590078227e-05,2.264990669,0.7810598129
0,371,17,0.9729820068,0.08191302357,1.895985142,29.89866718
0,371,24,0.0003660542649,0.0002272004992,-0.8001211399,1.574635328
0,371,34,0.003167335061,0.001472923822,0.696398035,4.009271745
0,371,50,9.833006396e-05,4.579537929e-05,-2.743448251,0.7069459007
0,372,5,0.0003051159341,8.78822912e-05,-2.178048167,1.638438537
0,372,17,7.684009386e-06,2.424376355e-08,-2.404709559,0.02721319217
0,372,24,0.002169743134,0.001083872837,0.2522670552,5.753983802
0,372,34,1.890379878e-05,2.027511826e-07,0.3131459114,0.07869754176
0,372,50,0.9668059709,0.1942299794,2.782421522,77.02604529
0,373,5,0.0001098972774,4.002128496e-05,2.993162069,0.8133591232
0,373,17,0.9734010173,0.0820137653,2.375437796,36.81969644
0,373,24,0.0002117136066,0.0001047744643,-1.298261416,1.316026252
0,373,34,0.003914112204,0.001602460429,1.661440357,5.146719329
0,373,50,0.0005203419803,0.0002869745031,-2.968372496,2.178003054
0,374,5,0.0001290764223,3.361993305e-05,-2.633369488,0.6575076358
0,374,17,0.9724255037,0.08404955409,2.282647262,32.87532732
0,374,24,0.0006754333377,3.777417074e-05,0.6568809712,0.6969471527
0,374,34,0.004844336805,0.001830226534,1.389900123,4.851262807
0,374,50,0.0003649653207,0.000199292501,-1.962306619,1.600839742
0,375,5,0.9862970395,0.1112735623,-2.944829556,57.51344096
0,375,17,5.66288441e-05,1.819414829e-08,-1.238767391,0.02325622502
0,375,24,0.0005116180739,5.95113679e-06,-0.3393014565,0.4206039261
0,375,34,1.616125046e-05,1.623048918e-07,0.9907549929,0.06946070079
0,375,50,0.00111467953,0.0004930488046,-2.248123239,3.828408845
0,376,5,0.0003118785609,7.691400556e-05,-1.269536516,1.099614658
0,376,17,0.002242323964,0.0001629740557,-0.07118034935,1.600652445
0,376,24,0.9464576022,0.2137043193,2.79614023,57.96214588
0,376,34,4.151382827e-05,3.222975546e-06,-2.888266232,0.2250952398
0,376,50,0.0002353859549,0.0001317313882,0.07002696916,1.439071724
0,377,5,0.0001132297218,5.758451749e-05,1.155239236,1.346800017
0,377,17,9.513286068e-05,1.719962428e-08,2.7467242,0.02327607388
0,377,24,0.003368961952,0.0003327232521,-0.02283544541,3.237366164
0,377,34,5.114119089e-06,4.410735474e-10,-1.874488541,0.003727397876
0,377,50,0.9763901372,0.1250029114,-0.214207955,62.749506
0,378,5,0.9699273227,0.1490211659,-0.3637735391,57.97153252
0,378,17,0.000275502469,2.471009202e-08,3.137731387,0.02360630338
0,378,24,0.0001333244183,5.437123409e-05,0.5117525299,1.107325747
0,378,34,3.125617624e-06,1.287245443e-07,0.1849919479,0.05387924289
0,378,50,0.0001632951544,4.553543133e-06,-2.106147914,0.320453877
0,379,5,0.4471727437,0.3523161573,-1.264446112,6.91782025
0,379,17,0.000900431011,4.583203181e-07,2.648240896,0.00789019158
0,379,24,0.1205918524,0.06260555094,-0.3150056852,2.916147009
