seed,n_key,step,param_norm,train_loss,train_acc,test_loss,test_acc,restricted_loss_train,restricted_acc_train,restricted_loss_test,restricted_acc_test,restricted_loss_all,restricted_acc_all,excluded_loss_train,excluded_acc_train,excluded_loss_test,excluded_acc_test,restricted_loss_train_products,restricted_acc_train_products,restricted_loss_test_products,restricted_acc_test_products,restricted_loss_all_products,restricted_acc_all_products,excluded_loss_train_products,excluded_acc_train_products,excluded_loss_test_products,excluded_acc_test_products
0,5,4297,49.21459004,2.789335585e-07,1,12.92100907,0.1452063989,0.3315830926,0.8898172324,0.377052196,0.8702315695,0.3634139576,0.8761061947,3.082841211,0.3603133159,27.66121919,0.005034120148,0.4926406242,0.8044386423,0.5768889102,0.7638438304,0.5516190429,0.7760200486,3.072541085,0.4039164491,27.05003975,0.005929074841
0,5,4500,48.64215499,2.704518465e-07,1,11.21079229,0.181787672,0.2250211739,0.9389033943,0.2581106693,0.9250475445,0.2481856346,0.9292035398,4.179756795,0.2618798956,27.1044518,0.005257858821,0.351174485,0.8631853786,0.4177759085,0.8274974829,0.3977991326,0.8382018952,4.101566598,0.3117493473,26.50938917,0.006040944177
0,5,4750,47.81570886,2.572390066e-07,1,8.887447405,0.2428683298,0.10631529,0.9856396867,0.1249818421,0.9808703434,0.1193828998,0.982300885,5.793623477,0.1710182768,26.24830481,0.005593466831,0.1839234239,0.937075718,0.2281943467,0.9193422083,0.2149154968,0.9246612891,5.643889587,0.217232376,25.68716214,0.005929074841
0,5,5000,46.74971771,2.383980614e-07,1,6.162447269,0.3541783197,0.02885708054,0.992689295,0.03524042019,0.9904911064,0.03332576823,0.9911504425,7.684947532,0.1080939948,24.99948279,0.006376552187,0.05769866319,0.9882506527,0.07640682244,0.9817652981,0.07079540025,0.983710549,7.495744591,0.1355091384,24.5133609,0.00727150688
0,5,5250,45.25561825,2.100568698e-07,1,2.949724953,0.5606891151,0.001787982686,1,0.002222912174,1,0.002092457171,1,9.793624838,0.07937336815,23.04906545,0.00727150688,0.006110631181,0.9976501305,0.007587335246,0.9975388746,0.007144404979,0.9975722453,9.62313615,0.09425587467,22.65504892,0.008725808256
0,5,5500,43.26529031,1.829019588e-07,1,0.7454202172,0.8346571205,1.78448801e-05,1,2.120180014e-05,1,2.019490816e-05,1,11.87149031,0.06240208877,20.87499287,0.01062758698,7.628852672e-05,1,9.200147109e-05,1,8.728844917e-05,1,11.74779388,0.07023498695,20.58640594,0.0137599284
0,5,5750,41.12886836,1.617688615e-07,1,0.1142636119,0.9637543349,3.731889071e-07,1,4.125664084e-07,1,4.007553167e-07,1,13.26005843,0.0545691906,19.10561788,0.01857030988,6.769212218e-07,1,8.380744655e-07,1,7.897373269e-07,1,13.17837299,0.05691906005,18.90716155,0.01980087258
0,5,6000,38.97485148,1.403153337e-07,1,0.01190814779,0.9970913972,4.631483204e-08,1,5.022558708e-08,1,4.905257496e-08,1,13.1000421,0.04725848564,16.82369698,0.02539433941,6.373397945e-08,1,7.538086732e-08,1,7.188743944e-08,1,13.05538848,0.05065274151,16.68205348,0.0262892941
0,5,6250,36.80533412,1.210962503e-07,1,0.001182533016,0.999664392,2.106466884e-08,1,2.275856727e-08,1,2.22504906e-08,1,11.38642255,0.03577023499,13.71175533,0.02226199799,2.699563353e-08,1,3.115507875e-08,1,2.990747321e-08,1,11.33678774,0.03812010444,13.58799993,0.02326882202
0,5,6500,34.87391569,1.103769545e-07,1,1.531222132e-05,1,2.091667991e-08,1,2.234070064e-08,1,2.191357249e-08,1,9.254468792,0.02532637076,10.73350199,0.01778722452,2.560521449e-08,1,2.869318337e-08,1,2.776696199e-08,1,9.168440337,0.0274151436,10.59550816,0.01901778722
