step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.781028451922095,4.7734091843778135,0.008093994778067885,0.008613938919342208,42.27290369576251
100,1.8996514799394386,8.496112198140727,0.5785900783289817,0.004362904127978521,53.25795464020588
200,0.020944675710314244,17.02011656126047,1.0,0.012193757691016893,60.64043776838183
300,0.007252688266182837,17.564973276310774,1.0,0.012753104374091061,60.25062007358361
400,0.002358453806227292,18.574324039291703,1.0,0.013871797740239401,60.208989330861414
500,0.0007841679862615604,19.667347522042498,1.0,0.015437968452847076,60.289694435672935
600,0.0002649748896338887,20.805818206199227,1.0,0.016668531155610247,60.43480643411651
700,9.076069765376075e-05,21.956784197510544,1.0,0.01767535518514375,60.59971965553199
800,3.160696514756157e-05,23.11855596229814,1.0,0.01845844054144759,60.737221463837884
900,1.1290669796982138e-05,24.257634316287522,1.0,0.019241525897751428,60.78837225662654
1000,4.2367946276871274e-06,25.330327781528602,1.0,0.020024611254055264,60.69922307214773
1100,1.7488927498398102e-06,26.269885925369554,1.0,0.020919565946973934,60.424812570085884
1200,8.514617664884834e-07,26.992499668041212,1.0,0.021031435283588768,59.92326783171167
1300,5.194983206451919e-07,27.401334265819585,1.0,0.021590781966662937,59.20846993456355
1400,3.9929038004896494e-07,27.500340958925726,1.0,0.022373867322966774,58.37880552841527
1500,3.615368314688722e-07,27.3837643386371,1.0,0.02360443002572995,57.5610064824711
1600,3.523167868276528e-07,27.169058967280012,1.0,0.024163776708804117,56.839349729347354
1700,3.4968783090574066e-07,26.93135458426281,1.0,0.02449938471864862,56.23321550904807
1800,3.4840675886579205e-07,26.69241146433718,1.0,0.025506208748182123,55.727844059367406
1900,3.470483620032954e-07,26.4545580600334,1.0,0.026065555431256292,55.30252381766514
2000,3.4558103446494384e-07,26.214301620560704,1.0,0.026513032777715627,54.9401779066339
2100,3.442665064112737e-07,25.97867671668798,1.0,0.026960510124174965,54.627791537711175
2200,3.425517432207165e-07,25.73980551864011,1.0,0.0274079874706343,54.353134040307886
2300,3.4097427713751306e-07,25.4957244724723,1.0,0.028750419510012306,54.10887202329291
2400,3.3943650283665276e-07,25.249663385561472,1.0,0.02942163552970131,53.889572888030955
2500,3.37640585742889e-07,24.997391589370068,1.0,0.030204720886005145,53.689120183229356
2600,3.3604473693843035e-07,24.73978297765985,1.0,0.03143528358876832,53.50285053385118
2700,3.341244626363166e-07,24.473887240138964,1.0,0.03266584629153149,53.32758102764576
2800,3.327443819298529e-07,24.204785767254563,1.0,0.03356080098445016,53.161886120546995
2900,3.3084980541666023e-07,23.938045065263502,1.0,0.03445575567736883,53.004746091551674
