step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.7729503583484005,4.776687201991591,0.008616187989556136,0.006824029533504867,42.22244256898577
100,1.980125564589608,8.163751939776843,0.5404699738903395,0.008837677592571876,52.82757217573296
200,0.02118481138436204,16.12585196448982,1.0,0.017787224521758585,60.153639744080195
300,0.007341962032701678,16.60178460311451,1.0,0.02170265130327777,59.7113014298214
400,0.002389077652039997,17.449583524476832,1.0,0.023716299362344782,59.61014638619764
500,0.0007949253000479522,18.37936258384212,1.0,0.0270723794607898,59.639896933424296
600,0.0002684170824835738,19.35129175015965,1.0,0.028191072826938137,59.74119891259841
700,9.188360878667389e-05,20.323559592269945,1.0,0.02919789685647164,59.863121638157864
800,3.190009577031178e-05,21.293559249540817,1.0,0.03266584629153149,59.95277662433536
900,1.1355279788951738e-05,22.21073178776267,1.0,0.035686318380132004,59.95268340725857
1000,4.232244985343202e-06,23.064118810281265,1.0,0.03736435842935452,59.81219103166365
1100,1.7361610877378421e-06,23.794473768160362,1.0,0.03971361449826603,59.490486419578055
1200,8.377472323529601e-07,24.330177873082626,1.0,0.0419510012305627,58.95435164397967
1300,5.056006731104734e-07,24.621736278679897,1.0,0.04329343326994071,58.21571273201548
1400,3.8477820924520936e-07,24.628537680495626,1.0,0.04485960398254838,57.36229673695441
1500,3.465128880826494e-07,24.438181329257187,1.0,0.04519521199239289,56.51870671591254
1600,3.3683948205440113e-07,24.15985178795508,1.0,0.045642689338852224,55.77042724978754
1700,3.338614019799133e-07,23.866918467541453,1.0,0.04664951336838573,55.13636352178314
1800,3.3246638540476753e-07,23.569657309537856,1.0,0.0482156840809934,54.60333736732809
1900,3.310681939668425e-07,23.28588535142403,1.0,0.049781854793601074,54.15309587903987
2000,3.296064844825174e-07,23.003937262614038,1.0,0.05000559346683074,53.76789452444046
2100,3.280529459067495e-07,22.719766706010326,1.0,0.05134802550620875,53.43243825317771
2200,3.2612538103379105e-07,22.43669646452069,1.0,0.05235484953574225,53.136846432465795
2300,3.2483175814725906e-07,22.156313886479335,1.0,0.05369728157512026,52.87296319963976
2400,3.231649865605691e-07,21.881910754332136,1.0,0.05470410560465377,52.63460733850692
2500,3.216126156072442e-07,21.616870015883872,1.0,0.05615840698064661,52.41751054391141
2600,3.198551879321355e-07,21.36175514906059,1.0,0.05895514039601745,52.21666858324657
2700,3.184663155191001e-07,21.11592038622709,1.0,0.06130439646492896,52.03025815614365
2800,3.164714348546305e-07,20.88286391141627,1.0,0.06376552187045531,51.85538619263384
2900,3.149969343389392e-07,20.653178836264647,1.0,0.06477234589998881,51.689098945686005
3000,3.137363884967648e-07,20.434121826559664,1.0,0.06577916992952232,51.532420353208494
3100,3.122519383478627e-07,20.224593848697218,1.0,0.06645038594921132,51.38339678057826
3200,3.1100976852747223e-07,20.02769426154688,1.0,0.06824029533504866,51.24186997305153
3300,3.09432671340691e-07,19.832452921122222,1.0,0.070030204720886,51.105613617747004
3400,3.079723014567366e-07,19.642260765056367,1.0,0.07126076742364917,50.97416994086029
3500,3.0703310958966185e-07,19.455176215251626,1.0,0.07237946078979751,50.84710026069617
3600,3.0605396496294676e-07,19.27902737783578,1.0,0.07316254614610135,50.724434930693185
3700,3.046947160977694e-07,19.099749691225753,1.0,0.07293880747287168,50.606519793239784
3800,3.034836835474364e-07,18.929968052181913,1.0,0.07472871685870904,50.49281655437548
3900,3.027511737259321e-07,18.76400426336796,1.0,0.07752545027407988,50.38322831132281
4000,3.011026338378118e-07,18.59887939489171,1.0,0.07786105828392438,50.277115689485974
4100,3.0011017119818463e-07,18.44450168918334,1.0,0.07976283700637656,50.17492079568459
