step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.75792579986176,4.760518599304773,0.00939947780678851,0.008278330909497707,42.1817944849215
100,1.7840939355579293,8.147346641168454,0.5903394255874673,0.029086027519856807,53.51055264556503
200,0.01893527133567735,15.115526687843523,1.0,0.06745720997874483,60.21523165567395
300,0.006530764754599357,15.502200881413788,1.0,0.07383376216579036,59.778889102934976
400,0.0021209325339632853,16.25601307782235,1.0,0.08032218368945072,59.67126413719887
500,0.0007030803037991237,17.056944057457706,1.0,0.08490882649065891,59.684248066952854
600,0.00023744980810030332,17.893102984292323,1.0,0.0898310773017116,59.7666360463194
700,8.123273235014145e-05,18.734415068375938,1.0,0.09598389081552747,59.869335544696966
800,2.8296173554809282e-05,19.579572269275783,1.0,0.10068240295335049,59.94147575788853
900,1.0103229798372864e-05,20.391190100710364,1.0,0.10426222172502517,59.92424725075681
1000,3.796595145990901e-06,21.1535184394056,1.0,0.10817764850654436,59.761975356573934
1100,1.5784341206881288e-06,21.799851445765736,1.0,0.11153372860498938,59.41240850157106
1200,7.776242534461449e-07,22.274256360719498,1.0,0.11410672334713055,58.8439028665487
1300,4.818355321130066e-07,22.515683861756823,1.0,0.11634411007942723,58.080236953152756
1400,3.7512963784304983e-07,22.522314128810525,1.0,0.11846962747510907,57.21868721549489
1500,3.4219629669312245e-07,22.365038877321094,1.0,0.12149009956370958,56.381257318937166
1600,3.3371596438967494e-07,22.14341374238912,1.0,0.1228325316030876,55.64604980081611
1700,3.311481764676747e-07,21.90777601252341,1.0,0.12417496364246561,55.024330106549634
1800,3.296896482042331e-07,21.672688106273373,1.0,0.1255173956818436,54.50052308383822
1900,3.2813738562495675e-07,21.440191323030984,1.0,0.12685982772122162,54.057164471565535
2000,3.267488322125245e-07,21.20764244777727,1.0,0.1284259984338293,53.675789989958744
2100,3.249440417370638e-07,20.98214681790947,1.0,0.12965656113659246,53.34398683093767
2200,3.2316624136724307e-07,20.754352208293465,1.0,0.13122273184920014,53.049603436613666
2300,3.214295608758438e-07,20.533750441872666,1.0,0.1327889025618078,52.78519608662984
2400,3.195858511571051e-07,20.32311940674459,1.0,0.13368385725472648,52.54669737527109
2500,3.181823461211179e-07,20.120575304425195,1.0,0.13457881194764515,52.32998613024152
2600,3.165367315228734e-07,19.927486276686263,1.0,0.13536189730394899,52.131043343489154
2700,3.1529730116046497e-07,19.741713174095967,1.0,0.137375545363016,51.94769459861696
2800,3.1352185845644375e-07,19.561928550663414,1.0,0.138046761382705,51.776036867952726
2900,3.1194242817951534e-07,19.382890868256464,1.0,0.14028414811500167,51.614410394202224
3000,3.107434167794578e-07,19.21159259962523,1.0,0.140731625461461,51.46181729500377
3100,3.0930803219125783e-07,19.03660813581755,1.0,0.14263340418391318,51.31721502246756
3200,3.077726202736387e-07,18.860368842088658,1.0,0.14341648954021702,51.1784869134425
3300,3.063254004441775e-07,18.682979973369306,1.0,0.1449826602528247,51.04461237180041
3400,3.052263408913925e-07,18.51027374858813,1.0,0.14554200693589886,50.91565335916496
3500,3.038224495397563e-07,18.338562720234307,1.0,0.1475556549949659,50.791677163838855
3600,3.027101074866469e-07,18.166378472149294,1.0,0.15001678040049224,50.67161626614283
3700,3.013090540348981e-07,17.997099459344767,1.0,0.1515829511130999,50.554471904407286
3800,3.0041289485522486e-07,17.83250661933769,1.0,0.15393220718201142,50.44219456989706
3900,2.99149843507795e-07,17.667575769238965,1.0,0.15527463922138943,50.33276458715019
4000,2.981675463334306e-07,17.506966303718507,1.0,0.15661707126076743,50.22656244910304
4100,2.97198339381049e-07,17.345980656854138,1.0,0.1595256740127531,50.12329623728596
4200,2.9621786195283436e-07,17.18909361466195,1.0,0.16109184472536078,50.022750347165555
