step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.777169814769059,4.776691495687969,0.008093994778067885,0.009061416265801543,42.27554327936058
100,1.898336675607241,8.081797801313797,0.5704960835509139,0.020583957937129433,53.0868564133062
200,0.019303182218033108,15.484741919180276,1.0,0.04530708132900772,60.11526694551564
300,0.00675118385794253,15.855878759564701,1.0,0.053026065555431254,59.63378558821327
400,0.0021994129312672248,16.651772286033808,1.0,0.057612708356639446,59.52303587115686
500,0.0007305635736199806,17.53656129564244,1.0,0.06544356191967782,59.55314480055651
600,0.0002474518607626725,18.470905665104898,1.0,0.06891151135473766,59.66115413138587
700,8.480611464059365e-05,19.43247136757074,1.0,0.07226759145318268,59.802345863697454
800,2.955944058744042e-05,20.391092094132276,1.0,0.07629488757131671,59.91949481277024
900,1.0567178320101375e-05,21.328090307012275,1.0,0.07875601297684305,59.95140290857681
1000,3.973589779443329e-06,22.196700531749517,1.0,0.08032218368945072,59.846063778786174
1100,1.6445826311154723e-06,22.951628790118015,1.0,0.08267143975836223,59.558218497857155
1200,8.057140648405686e-07,23.503835193337768,1.0,0.08502069582727374,59.04857105901464
1300,4.94950636537901e-07,23.79720958934998,1.0,0.08580378118357758,58.33618255528225
1400,3.826541567506537e-07,23.837473401262915,1.0,0.08815303725248909,57.513773287114496
1500,3.4778314991151947e-07,23.69175094236516,1.0,0.09016668531155611,56.7070100662876
1600,3.390728264242467e-07,23.4700775110657,1.0,0.09218033337062312,55.9959538273402
1700,3.367231327696145e-07,23.232763500476697,1.0,0.09374650408323079,55.39758144082084
1800,3.3550601332965655e-07,22.99353407680457,1.0,0.0957601521422978,54.8965212984576
1900,3.3411138485727676e-07,22.76070141870712,1.0,0.09654323749860164,54.47363293661548
2000,3.325982033486426e-07,22.53517871259795,1.0,0.09833314688443898,54.11191070272896
2100,3.309125787091745e-07,22.306595381498813,1.0,0.09911623224074281,53.798019375845016
2200,3.295213181692316e-07,22.07391608165784,1.0,0.10079427228996532,53.52206328544103
2300,3.2780906052307784e-07,21.844910148834252,1.0,0.10325539769549166,53.27592868603287
2400,3.260914625762006e-07,21.618446697171564,1.0,0.1047096990714845,53.05328282139207
2500,3.245522962026311e-07,21.396276905108422,1.0,0.10739456315024053,52.85012981086479
2600,3.2303552560062337e-07,21.177348578849443,1.0,0.1096319498825372,52.66261533686923
2700,3.212992368416754e-07,20.957131688489792,1.0,0.11164559794160421,52.48654339720631
2800,3.198264415549938e-07,20.73482640762302,1.0,0.11444233135697505,52.32156630356382
2900,3.1814322193227787e-07,20.51376196314639,1.0,0.11544915538650856,52.165044283998796
3000,3.1692381984944275e-07,20.286805067306975,1.0,0.11813401946526457,52.01508073486087
3100,3.1507401854982766e-07,20.05422073692668,1.0,0.11947645150464258,51.87056513354303
3200,3.135429883936314e-07,19.812970670402756,1.0,0.12160196890032442,51.730686780847044
3300,3.1192498834804324e-07,19.568914155854397,1.0,0.12272066226647275,51.59424499258026
3400,3.107025029630464e-07,19.318022403048438,1.0,0.12641235037476228,51.460620884629364
3500,3.09067621453433e-07,19.057989713064682,1.0,0.12954469179997763,51.32978548752629
3600,3.076146915690326e-07,18.79072553166834,1.0,0.13088712383935563,51.20089583593963
3700,3.061418609404736e-07,18.518139415480466,1.0,0.13446694261103032,51.07251543304632
3800,3.046459006486173e-07,18.235934410574224,1.0,0.137375545363016,50.944240409602976
3900,3.0327154337100496e-07,17.94236936644485,1.0,0.14084349479807584,50.815436129357344
4000,3.0173429521718703e-07,17.65229089575224,1.0,0.14419957489652085,50.688550731508045
4100,3.0029320232494896e-07,17.362515531268706,1.0,0.14777939366819556,50.56320413805402
4200,2.9884904734671715e-07,17.06101677826644,1.0,0.15236603646940375,50.436851198546854
4300,2.9753798875791027e-07,16.748370278963243,1.0,0.15728828728045643,50.30959649403578
4400,2.957928518581224e-07,16.429053750698653,1.0,0.16030875936905695,50.18113461407539
4500,2.942473430330556e-07,16.1029485884212,1.0,0.16422418615057613,50.05130428554334
4600,2.927691173047299e-07,15.761916986262435,1.0,0.1681396129320953,49.92014716226801
4700,2.9101387426543893e-07,15.40692107899745,1.0,0.172390647723459,49.785508865446616
4800,2.888028462284556e-07,15.028363688784115,1.0,0.17831972256404519,49.645835910747145
4900,2.8699945584340007e-07,14.62054304268355,1.0,0.18480814408770557,49.50043996131272
5000,2.85297040603769e-07,14.202254003136868,1.0,0.19096095760152143,49.35208266346239
5100,2.82987367328189e-07,13.753700367659878,1.0,0.1984562031547153,49.19744439429852
5200,2.8129625141551176e-07,13.284684574063325,1.0,0.20550397136144982,49.03792220198505
5300,2.787572371640795e-07,12.789222273938986,1.0,0.2149009956370959,48.87126448267089
5400,2.761549187034377e-07,12.263788476725509,1.0,0.22597605996196443,48.695690448891696
5500,2.733281807253055e-07,11.697732253009795,1.0,0.2358205615840698,48.50920134559767
5600,2.70617370327103e-07,11.08524830233897,1.0,0.24823805794831638,48.30964337573793
5700,2.6734307192967227e-07,10.420113275369403,1.0,0.26031994630271843,48.09642878477922
5800,2.6383163915018086e-07,9.706054062859874,1.0,0.27866651750755117,47.86599171798375
5900,2.597859872825179e-07,8.938381254803083,1.0,0.30092851549390315,47.61474367763022
6000,2.5468490294484757e-07,8.095472142053397,1.0,0.3266584629153149,47.33559333671534
6100,2.491260821731571e-07,7.174134890162189,1.0,0.35988365588992055,47.022591238324395
6200,2.4289351176768275e-07,6.19315718969365,1.0,0.4021702651303278,46.66972000006478
6300,2.349315337890795e-07,5.15658791547752,1.0,0.4500503412014767,46.268267722625424
6400,2.258561691416243e-07,4.062112236460066,1.0,0.5128090390423985,45.79814707050171
6500,2.143198944448526e-07,2.9655340465093807,1.0,0.5910057053361674,45.24381401020409
6600,2.0224617984684973e-07,1.9572809311465003,1.0,0.6797180892717306,44.59646559472613
6700,1.884667450609018e-07,1.1171263089289738,1.0,0.7820785322743036,43.85007778221321
6800,1.7392555722112483e-07,0.5340061094307934,1.0,0.8744826043181564,42.990564688288295
6900,1.6196978026104109e-07,0.21606805310698052,1.0,0.9385837341984562,42.05049679488343
7000,1.5241026478105591e-07,0.08115580641168126,1.0,0.975053137934892,41.080928881682055
7100,1.4497573331985007e-07,0.03216094407055946,1.0,0.9889249356751315,40.1212398261315
7200,1.3840340713218957e-07,0.013578733477867231,1.0,0.9954133571987919,39.19859094499354
7300,1.3277619755677318e-07,0.005830375727952879,1.0,0.9980982212775479,38.32142301799586
7400,1.275610608560247e-07,0.0025866037280264675,1.0,0.999328783980311,37.49259690114318
7500,1.2284462592599071e-07,0.0013333295123783113,1.0,0.9996643919901556,36.71502102649293
7600,1.1894980398858902e-07,0.0007856087057146104,1.0,0.9997762613267703,35.994199630445145
7700,1.1514190471633379e-07,0.00047283694063567506,1.0,0.9997762613267703,35.32964890216281
7800,1.1191022924052591e-07,0.00022742685381027305,1.0,0.9997762613267703,34.71933310847838
7900,1.0891441787174005e-07,6.28092841919344e-05,1.0,1.0,34.1627417171433
8000,1.0631017840477441e-07,1.1303693305440464e-05,1.0,1.0,33.6557136360525
