step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.767924465858594,4.760988851127637,0.007310704960835509,0.009620762948875714,42.15511851715932
100,1.9330289248571937,8.117866259452382,0.5587467362924282,0.016668531155610247,53.02037314848716
200,0.019912785865833022,15.72846168529241,1.0,0.041167915874258866,60.266651438810634
300,0.006963619088113745,16.132312608966533,1.0,0.047768206734534066,59.823798234755095
400,0.002261107588858891,16.960026936113014,1.0,0.05145989484282358,59.73717053638067
500,0.0007515865306671043,17.84740703362189,1.0,0.05615840698064661,59.76679421091639
600,0.00025375019672681346,18.76860780751636,1.0,0.06096878845508446,59.867806858673454
700,8.699348305817244e-05,19.712558285144716,1.0,0.06466047656337398,59.99778140723266
800,3.0262066176607623e-05,20.662639020227523,1.0,0.070701420740575,60.10404249299626
900,1.0782543687034219e-05,21.56671861380068,1.0,0.0752880635417832,60.12186896008012
1000,4.036142571272506e-06,22.39626172664733,1.0,0.07730171160085021,59.99787758275755
1100,1.666304913767331e-06,23.091185448741435,1.0,0.07920349032330239,59.68668766023468
1200,8.124666908555409e-07,23.59004097636038,1.0,0.0818883544020584,59.1564192205378
1300,4.974712389544172e-07,23.840886349004524,1.0,0.08267143975836223,58.42601849675509
1400,3.830697252027403e-07,23.843937994050904,1.0,0.08434947980758474,57.586218167642
1500,3.4749717277954556e-07,23.670590044964385,1.0,0.08524443450050341,56.760182459006394
1600,3.380489176666072e-07,23.41169564235523,1.0,0.08658686653988142,56.029674802538196
1700,3.353713887476848e-07,23.13332209077461,1.0,0.08826490658910392,55.41216652824858
1800,3.341099025473644e-07,22.850054928640184,1.0,0.08971920796509676,54.893885317229916
1900,3.3264700274825205e-07,22.569167245326533,1.0,0.09240407204385279,54.453930000233505
2000,3.3115021542838467e-07,22.2846381898319,1.0,0.09486519744937913,54.075360137775185
2100,3.2892253361124506e-07,21.9997368894428,1.0,0.09777380020136481,53.74445274934972
2200,3.2699153197514624e-07,21.709841507947445,1.0,0.09922810157735765,53.45007346162197
2300,3.255984833903721e-07,21.407033737341578,1.0,0.10202483499272849,53.18413955152875
2400,3.2337625805851304e-07,21.093303755986415,1.0,0.10448596039825483,52.94063208134858
2500,3.2133621620903447e-07,20.769874831600944,1.0,0.10705895514039603,52.71456477597143
2600,3.191573530554301e-07,20.441466425848997,1.0,0.10873699518961853,52.50410147906753
2700,3.174246061611787e-07,20.100490243706055,1.0,0.1106387739120707,52.30550796025133
2800,3.155804256402978e-07,19.75187932339422,1.0,0.11343550732744155,52.11432271699086
2900,3.133257268859807e-07,19.388364880767593,1.0,0.1162322407428124,51.929247866837265
3000,3.116212566597699e-07,19.00749741343016,1.0,0.11880523548495357,51.74820385535366
3100,3.0923985963821624e-07,18.61145200385567,1.0,0.12149009956370958,51.56945086078209
3200,3.068083833048462e-07,18.187774641881187,1.0,0.12596487302830295,51.39064458120264
3300,3.048085724583472e-07,17.74209072930345,1.0,0.1301040384830518,51.210666499397114
3400,3.0273807061649875e-07,17.276865799832873,1.0,0.13592124398702315,51.030000917267145
3500,3.0028202300406996e-07,16.772693465827256,1.0,0.14185031882760935,50.84526015965522
3600,2.979309338880192e-07,16.250136421969582,1.0,0.1488980870343439,50.65702351420446
3700,2.9466072871773163e-07,15.674527473948928,1.0,0.15594585524107843,50.4595789054314
3800,2.922282880261797e-07,15.074134738263284,1.0,0.16366483946750196,50.25246272222835
3900,2.889452989273594e-07,14.43130830567109,1.0,0.1747399037923705,50.035720824331406
4000,2.855026915841616e-07,13.753295596256944,1.0,0.18547936010739458,49.80866474034829
4100,2.8207919285011596e-07,13.021404883715999,1.0,0.19867994182794496,49.56517518949269
4200,2.782916486494521e-07,12.252519654717334,1.0,0.21188052354849535,49.305952144152776
4300,2.746346666733977e-07,11.466349015195899,1.0,0.22765410001118694,49.03458581324139
4400,2.706444996025538e-07,10.66855410386837,1.0,0.24454636984002684,48.74902504652132
4500,2.6655099191226175e-07,9.852756642995184,1.0,0.26334041839131894,48.447896769209265
4600,2.6246126986573827e-07,9.031002087509417,1.0,0.2850430696945967,48.1317503232992
4700,2.5833258663843464e-07,8.214236502141397,1.0,0.3076406756907932,47.80107527694058
4800,2.544169736265113e-07,7.430099813412893,1.0,0.3325875377559011,47.459989669848305
4900,2.498926585163758e-07,6.6631485031380455,1.0,0.36200917328560245,47.1051090232349
5000,2.4592539557075314e-07,5.9352710889970215,1.0,0.3979192303389641,46.74068595056624
5100,2.4111566701541657e-07,5.232061548389215,1.0,0.43405302606555546,46.36423685415904
5200,2.3693660073871774e-07,4.559387075710889,1.0,0.46940373643584293,45.97700242213733
5300,2.3255256408492674e-07,3.9272260249852393,1.0,0.5104597829734869,45.58147013386258
5400,2.2793745088505356e-07,3.3279758770661725,1.0,0.557556773688332,45.17568403664846
5500,2.2333766795553027e-07,2.775161034377206,1.0,0.6062199351157848,44.75999750802497
5600,2.1833819500357075e-07,2.2689162805583587,1.0,0.6548830965432375,44.33609010128604
5700,2.1317761538791987e-07,1.8078139875915977,1.0,0.7053361673565276,43.89860547593963
5800,2.0818511225029288e-07,1.4041965884812961,1.0,0.7550061528135138,43.44441156724844
5900,2.0307276901309666e-07,1.0680010210061233,1.0,0.7996420181228325,42.97646099988103
6000,1.9772201455870158e-07,0.8020148842110855,1.0,0.8412574113435507,42.497442001730306
6100,1.9266330262518003e-07,0.6044026319228166,1.0,0.8752656896744603,42.0114332593697
6200,1.8801772198299434e-07,0.4614709973234325,1.0,0.8999888130663385,41.52491092290899
6300,1.830496884320623e-07,0.35711451325280985,1.0,0.9211321176865421,41.04004281802582
6400,1.7920115405829352e-07,0.2795320154924984,1.0,0.9356751314464705,40.55678587184762
6500,1.7479510674813183e-07,0.21626224036121902,1.0,0.9482044971473319,40.07141684540454
6600,1.6775832665828852e-07,0.16710440617986852,1.0,0.9608457321848082,39.579917709548965
6700,1.6131112153517789e-07,0.12771903481545457,1.0,0.96968340977738,39.072515122957704
6800,1.5360171624604378e-07,0.09246313322557705,1.0,0.9785210873699519,38.53511316448037
6900,1.475027113767666e-07,0.06998176011130045,1.0,0.9843382928739233,37.96346664811936
7000,1.409868385834635e-07,0.05892234205134055,1.0,0.987918111645598,37.383720495594474
7100,1.3619407947439817e-07,0.053450860488808906,1.0,0.9902673677145095,36.79277039867818
7200,1.3280135717187394e-07,0.049684792287475146,1.0,0.991274191744043,36.22913475292708
7300,1.2978769151875513e-07,0.04763609039264388,1.0,0.9928403624566506,35.70827969442708
7400,1.2776655298652318e-07,0.046338921557033806,1.0,0.9933997091397249,35.23032204623981
7500,1.261705426591014e-07,0.044873184454947666,1.0,0.9937353171495693,34.806476071419446
7600,1.2484241278806517e-07,0.04268099311761062,1.0,0.9942946638326435,34.43317447312667
7700,1.2356411947050487e-07,0.04032935889012019,1.0,0.9951896185255622,34.10450273500538
7800,1.2222839243123225e-07,0.03846845258941033,1.0,0.995972703881866,33.81408517166412
7900,1.2094873803786572e-07,0.03711493956296629,1.0,0.9964201812283253,33.555111050792995
8000,1.1969655538019846e-07,0.035978496811274734,1.0,0.996643919901555,33.32281920637101
8100,1.1846989538776919e-07,0.03503002677842785,1.0,0.996643919901555,33.1140691944918
8200,1.1742717925224899e-07,0.03407468187855776,1.0,0.996643919901555,32.92621707217775
8300,1.1641645487466553e-07,0.03307054594431897,1.0,0.996643919901555,32.7582503126657
8400,1.1545350509808923e-07,0.032039860784165486,1.0,0.9967557892381699,32.607309964636656
8500,1.1448485531548365e-07,0.030801901830969945,1.0,0.9968676585747847,32.471146745134675
8600,1.1356048423162373e-07,0.029463124445791296,1.0,0.9970913972480143,32.34774050927624
8700,1.1262269348595789e-07,0.028226396537638115,1.0,0.9970913972480143,32.23502056070178
8800,1.1175160055918281e-07,0.027154223190884196,1.0,0.9972032665846292,32.130799143355
8900,1.1096266994002827e-07,0.02616932438698314,1.0,0.9977626132677033,32.03536656733414
9000,1.1018707091304542e-07,0.025507594080292198,1.0,0.9977626132677033,31.94834571393121
9100,1.0955428721576257e-07,0.025128083289993226,1.0,0.9977626132677033,31.86907622572557
9200,1.089122696778614e-07,0.024930272154778537,1.0,0.9977626132677033,31.797185411462504
9300,1.0840428114665922e-07,0.02496068727323356,1.0,0.9977626132677033,31.73201093911833
9400,1.0790654118854367e-07,0.02522898133906513,1.0,0.9977626132677033,31.672848327616872
