step,train_loss,test_loss,train_acc,test_acc,param_norm
0,4.78011405852465,4.771671520419716,0.007571801566579634,0.009061416265801543,42.1368658371675
100,2.082704308917353,8.082066839731915,0.5174934725848563,0.008166461572882873,52.54686125801102
200,0.02149040082875195,16.488364595755417,1.0,0.022038259313122272,60.40561571454356
300,0.007505806602758992,16.877912275759343,1.0,0.026065555431256292,59.99160296542155
400,0.0024336480513334523,17.7290231448836,1.0,0.027631726143863968,59.94195347116754
500,0.0008092290918118516,18.657637647129242,1.0,0.02975724353954581,60.00776868331827
600,0.00027292686997339226,19.60361160396549,1.0,0.03233023828168699,60.127913456328635
700,9.339035792990272e-05,20.571746980089447,1.0,0.03613379572659134,60.26542786912639
800,3.248258506005256e-05,21.531192725017018,1.0,0.03960174516165119,60.365405264789544
900,1.1582113399849383e-05,22.471600168381492,1.0,0.04362904127978521,60.375504724949565
1000,4.319795400247232e-06,23.348955427722476,1.0,0.045642689338852224,60.243859155522564
1100,1.769361678752721e-06,24.080629735366543,1.0,0.04843942275422307,59.92202944068841
1200,8.519564639989536e-07,24.608637989918048,1.0,0.05112428683297908,59.37911076101431
1300,5.132142405745325e-07,24.87138289817758,1.0,0.0541447589215796,58.62825486815446
1400,3.8997244437304704e-07,24.867543767602008,1.0,0.05537532162434277,57.76331380335599
1500,3.5080827087059807e-07,24.667438116555026,1.0,0.05571092963418727,56.90925553025526
1600,3.4071985687076867e-07,24.363982045548028,1.0,0.057612708356639446,56.15184049637083
1700,3.378966785870602e-07,24.028251313745393,1.0,0.05828392437632845,55.51114178975073
1800,3.3617958135055575e-07,23.68406464440797,1.0,0.059961964425550955,54.971863788287955
1900,3.3460031064488605e-07,23.32852664134901,1.0,0.0617518738113883,54.51315237783
2000,3.3272719620597944e-07,22.96115162522689,1.0,0.0614162658015438,54.117069350454805
2100,3.307465256343839e-07,22.581281383772545,1.0,0.06477234589998881,53.7690428493274
2200,3.284129958399491e-07,22.194194902694345,1.0,0.06700973263228549,53.457719215846645
2300,3.2617157473912085e-07,21.79468023783728,1.0,0.06958272737442667,53.17483435656983
2400,3.2409339125232487e-07,21.380874232385672,1.0,0.07349815415594585,52.91285370171963
2500,3.218839633992841e-07,20.961836827098313,1.0,0.07707797292762054,52.669261870387366
2600,3.1962311803944334e-07,20.539837305780768,1.0,0.08099339970913973,52.439037939682976
2700,3.172938827019439e-07,20.10721734929582,1.0,0.08535630383711824,52.21911961739354
2800,3.149796150253137e-07,19.66804076937039,1.0,0.08848864526233359,52.00637256349342
2900,3.126100551633401e-07,19.21766698448122,1.0,0.09150911735093412,51.79862739241432
